Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,Team Vitality,Chronicle,"veto, viper",7,1,1,,,,,,,84,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,Team Vitality,UNFAKE,sova,4,1,1,,,,,,,85,13,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,Team Vitality,Derke,"jett, waylay",9,1,,,,,,,,75,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,Team Vitality,PROFEK,"astra, omen",5,1,,,1,,,,,76,3,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,Team Vitality,Jamppi,yoru,6,2,,,,,,,,49,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,GIANTX,Cloud,"sova, tejo",2,,,,1,,,,,35,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,GIANTX,grubinho,"astra, omen",4,,,,,,,,,37,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,GIANTX,Flickless,"breach, kayo",4,2,,,,,,,,45,6,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,GIANTX,ara,"jett, waylay",2,4,,,,,,,,41,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,All Maps,GIANTX,westside,"chamber, viper",1,2,,,,1,,,,45,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,Team Vitality,Chronicle,veto,2,1,1,,,,,,,106,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,Team Vitality,UNFAKE,sova,3,,,,,,,,,104,9,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,Team Vitality,Derke,waylay,4,,,,,,,,,82,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,Team Vitality,PROFEK,astra,3,1,,,1,,,,,120,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,Team Vitality,Jamppi,yoru,2,,,,,,,,,45,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,GIANTX,Cloud,tejo,,,,,,,,,,19,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,GIANTX,grubinho,astra,1,,,,,,,,,26,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,GIANTX,Flickless,breach,1,,,,,,,,,34,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,GIANTX,ara,waylay,1,1,,,,,,,,40,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Abyss,GIANTX,westside,chamber,,,,,,,,,,37,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,Team Vitality,Chronicle,viper,5,,,,,,,,,62,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,Team Vitality,UNFAKE,sova,1,1,1,,,,,,,65,4,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,Team Vitality,Derke,jett,5,1,,,,,,,,68,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,Team Vitality,PROFEK,omen,2,,,,,,,,,32,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,Team Vitality,Jamppi,yoru,4,2,,,,,,,,53,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,GIANTX,Cloud,sova,2,,,,1,,,,,50,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,GIANTX,grubinho,omen,3,,,,,,,,,47,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,GIANTX,Flickless,kayo,3,2,,,,,,,,56,5,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,GIANTX,ara,jett,1,3,,,,,,,,42,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 3,Team Vitality vs GIANTX,Breeze,GIANTX,westside,viper,1,2,,,,1,,,,53,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Team Heretics,Boo,"astra, brimstone, omen",3,2,,,1,,,,,48,8,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Team Heretics,RieNs,"fade, sova",10,1,,,2,1,,,,58,6,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Team Heretics,Wo0t,"kayo, tejo, yoru",12,,,,,1,,,,51,3,3
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Team Heretics,benjyfishy,"cypher, viper",7,5,,,,,1,,,48,3,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Team Heretics,ComeBack,"jett, neon",9,2,,,,,,,,40,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,sheydos,"fade, sova",6,2,,,1,,,,,50,13,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,SUYGETSU,"astra, cypher",5,3,1,,,,,,,54,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,Avez,"kayo, phoenix, tejo",5,2,1,,,,,,,50,4,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,dos9,omen,10,1,,,1,,,,,58,9,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,LewN,"jett, waylay, yoru",9,6,,,,,,,,65,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Team Heretics,Boo,astra,1,,,,,,,,,44,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Team Heretics,RieNs,sova,3,,,,,,,,,65,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Team Heretics,Wo0t,kayo,,,,,,,,,,28,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Team Heretics,benjyfishy,cypher,1,1,,,,,,,,30,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Team Heretics,ComeBack,jett,1,,,,,,,,,38,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Karmine Corp,sheydos,sova,4,,,,,,,,,54,6,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Karmine Corp,SUYGETSU,astra,1,,1,,,,,,,53,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Karmine Corp,Avez,kayo,3,1,,,,,,,,55,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Karmine Corp,dos9,omen,4,1,,,,,,,,72,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Abyss,Karmine Corp,LewN,jett,1,5,,,,,,,,106,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Team Heretics,Boo,omen,1,2,,,,,,,,62,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Team Heretics,RieNs,sova,4,1,,,2,1,,,,71,3,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Team Heretics,Wo0t,yoru,4,,,,,,,,,68,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Team Heretics,benjyfishy,cypher,2,1,,,,,1,,,45,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Team Heretics,ComeBack,neon,5,1,,,,,,,,43,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Karmine Corp,sheydos,sova,1,,,,1,,,,,51,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Karmine Corp,SUYGETSU,cypher,2,1,,,,,,,,49,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Karmine Corp,Avez,phoenix,,,,,,,,,,36,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Karmine Corp,dos9,omen,3,,,,,,,,,56,6,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Haven,Karmine Corp,LewN,yoru,4,1,,,,,,,,58,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Team Heretics,Boo,brimstone,1,,,,1,,,,,39,6,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Team Heretics,RieNs,fade,3,,,,,,,,,38,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Team Heretics,Wo0t,tejo,8,,,,,1,,,,57,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Team Heretics,benjyfishy,viper,4,3,,,,,,,,69,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Team Heretics,ComeBack,jett,3,1,,,,,,,,40,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Karmine Corp,sheydos,fade,1,2,,,,,,,,44,4,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Karmine Corp,SUYGETSU,astra,2,2,,,,,,,,60,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Karmine Corp,Avez,tejo,2,1,1,,,,,,,59,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Karmine Corp,dos9,omen,3,,,,1,,,,,47,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Heretics vs Karmine Corp,Corrode,Karmine Corp,LewN,waylay,4,,,,,,,,,32,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,Team Liquid,nAts,"killjoy, viper",7,2,1,,1,,,,,46,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,Team Liquid,purp0,"fade, sova, waylay",3,1,,,1,,,,,36,7,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,Team Liquid,kamo,"fade, yoru",8,3,2,,,2,,,,71,8,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,Team Liquid,MiniBoo,"neon, raze, yoru",9,2,1,,1,,,,,51,1,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,Team Liquid,wayne,"brimstone, omen",15,4,,,2,,,,,77,3,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,ULF Esports,sturNN,"chamber, viper",8,3,,,1,,,,,45,3,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,ULF Esports,nekky,"fade, sova",6,5,1,,3,,,,,52,6,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,ULF Esports,d3mur,"neon, waylay",5,3,1,,3,1,,,,47,1,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,ULF Esports,audaz,"astra, omen",5,3,,,,,,,,38,5,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,All Maps,ULF Esports,Favian,"breach, kayo, waylay",5,3,1,,,,,,,41,7,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,Team Liquid,nAts,viper,4,2,,,,,,,,51,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,Team Liquid,purp0,fade,2,,,,,,,,,43,5,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,Team Liquid,kamo,yoru,1,,1,,,1,,,,67,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,Team Liquid,MiniBoo,raze,3,1,,,,,,,,57,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,Team Liquid,wayne,omen,4,1,,,,,,,,73,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,ULF Esports,sturNN,viper,1,2,,,,,,,,46,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,ULF Esports,nekky,fade,1,3,1,,3,,,,,62,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,ULF Esports,d3mur,waylay,,,,,1,1,,,,31,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,ULF Esports,audaz,omen,3,1,,,,,,,,52,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Split,ULF Esports,Favian,breach,2,1,1,,,,,,,45,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,Team Liquid,nAts,viper,,,1,,1,,,,,38,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,Team Liquid,purp0,sova,,1,,,1,,,,,34,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,Team Liquid,kamo,yoru,4,1,1,,,,,,,92,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,Team Liquid,MiniBoo,neon,,,,,,,,,,42,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,Team Liquid,wayne,omen,4,3,,,,,,,,105,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,ULF Esports,sturNN,viper,3,1,,,,,,,,61,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,ULF Esports,nekky,sova,1,,,,,,,,,45,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,ULF Esports,d3mur,neon,3,1,,,,,,,,56,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,ULF Esports,audaz,astra,,,,,,,,,,27,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Breeze,ULF Esports,Favian,waylay,1,1,,,,,,,,36,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,Team Liquid,nAts,killjoy,3,,,,,,,,,48,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,Team Liquid,purp0,waylay,1,,,,,,,,,32,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,Team Liquid,kamo,fade,3,2,,,,1,,,,55,6,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,Team Liquid,MiniBoo,yoru,6,1,1,,1,,,,,53,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,Team Liquid,wayne,brimstone,7,,,,2,,,,,53,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,ULF Esports,sturNN,chamber,4,,,,1,,,,,29,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,ULF Esports,nekky,sova,4,2,,,,,,,,48,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,ULF Esports,d3mur,neon,2,2,1,,2,,,,,55,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,ULF Esports,audaz,astra,2,2,,,,,,,,36,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 2,Team Liquid vs ULF Esports,Pearl,ULF Esports,Favian,kayo,2,1,,,,,,,,41,4,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Natus Vincere,Shao,"astra, sova",1,1,,,,,,,,38,4,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Natus Vincere,Filu,"neon, yoru",2,2,,,,,,,,39,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Natus Vincere,sociablEE,"omen, yoru",1,1,,,,,,,,33,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Natus Vincere,Ruxic,viper,9,1,,,,1,,,,78,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Natus Vincere,hiro,"killjoy, sova",4,2,,,,,,,,48,5,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Team Heretics,Boo,"omen, sage",3,,,,,,,,,41,7,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Team Heretics,RieNs,sova,4,,,,1,,,,,57,1,3
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Team Heretics,Wo0t,"chamber, yoru",4,1,,,1,,,,,50,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Team Heretics,benjyfishy,"cypher, viper",2,4,2,,2,,,,,76,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,All Maps,Team Heretics,ComeBack,neon,7,2,4,,,,,,,87,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Natus Vincere,Shao,sova,1,1,,,,,,,,45,4,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Natus Vincere,Filu,yoru,,1,,,,,,,,30,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Natus Vincere,sociablEE,omen,,1,,,,,,,,35,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Natus Vincere,Ruxic,viper,5,1,,,,1,,,,88,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Natus Vincere,hiro,killjoy,3,1,,,,,,,,47,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Team Heretics,Boo,omen,2,,,,,,,,,29,3,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Team Heretics,RieNs,sova,,,,,1,,,,,47,0,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Team Heretics,Wo0t,yoru,3,,,,1,,,,,39,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Team Heretics,benjyfishy,cypher,,2,1,,1,,,,,70,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Haven,Team Heretics,ComeBack,neon,5,2,2,,,,,,,104,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Natus Vincere,Shao,astra,,,,,,,,,,31,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Natus Vincere,Filu,neon,2,1,,,,,,,,48,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Natus Vincere,sociablEE,yoru,1,,,,,,,,,31,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Natus Vincere,Ruxic,viper,4,,,,,,,,,67,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Natus Vincere,hiro,sova,1,1,,,,,,,,48,5,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Team Heretics,Boo,sage,1,,,,,,,,,53,4,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Team Heretics,RieNs,sova,4,,,,,,,,,66,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Team Heretics,Wo0t,chamber,1,1,,,,,,,,61,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Team Heretics,benjyfishy,viper,2,2,1,,1,,,,,82,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,Natus Vincere vs Team Heretics,Breeze,Team Heretics,ComeBack,neon,2,,2,,,,,,,69,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,GIANTX,Cloud,"skye, sova",7,1,1,,1,,,,,52,4,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,GIANTX,grubinho,"astra, brimstone, omen",10,3,1,,1,,,,,55,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,GIANTX,Flickless,"kayo, viper",3,3,1,,1,,,,,36,2,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,GIANTX,ara,"jett, neon, raze",6,1,1,,2,,,,,41,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,GIANTX,westside,"killjoy, sage, viper",9,3,,1,1,,,,,60,3,3
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,Team Liquid,nAts,"killjoy, viper",11,3,1,,,,,,,70,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,Team Liquid,purp0,"skye, sova, waylay",11,1,,,2,,,,,46,8,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,Team Liquid,kamo,"fade, gekko, yoru",3,2,,,1,,,,,38,9,3
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,Team Liquid,MiniBoo,"neon, waylay, yoru",14,3,,,1,,,,,59,2,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,All Maps,Team Liquid,wayne,"brimstone, omen",9,4,,,,,,,,49,2,2
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,GIANTX,Cloud,sova,1,,,,,,,,,52,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,GIANTX,grubinho,omen,3,1,,,,,,,,72,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,GIANTX,Flickless,kayo,1,,,,,,,,,16,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,GIANTX,ara,jett,,,,,,,,,,25,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,GIANTX,westside,viper,1,1,,,,,,,,56,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,Team Liquid,nAts,viper,,1,1,,,,,,,83,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,Team Liquid,purp0,sova,4,,,,,,,,,54,4,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,Team Liquid,kamo,yoru,,1,,,,,,,,38,2,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,Team Liquid,MiniBoo,neon,3,2,,,,,,,,86,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Breeze,Team Liquid,wayne,omen,3,1,,,,,,,,44,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,GIANTX,Cloud,sova,3,,1,,1,,,,,54,0,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,GIANTX,grubinho,astra,3,2,,,1,,,,,56,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,GIANTX,Flickless,kayo,1,2,,,1,,,,,56,0,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,GIANTX,ara,neon,4,1,,,1,,,,,63,1,0
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,GIANTX,westside,killjoy,6,,,,1,,,,,71,1,1
VCT 2026: EMEA Kickoff,Main Event,Lower Round 3,GIANTX vs Team Liquid,Pearl,Team Liquid,nAts,killjoy,3,1,,,,,,,,64,0,0
