Tournament,Stage,Match Type,Match Name,Map,Player Team,Player,Enemy Team,Enemy,Player Kills,Enemy Kills,Difference,Kill Type
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,All Maps,FURIA,koalanoob,BBL Esports,Loita,3,0,3,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,All Maps,FURIA,koalanoob,BBL Esports,lovers rock,2,3,-1,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,All Maps,FURIA,koalanoob,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,All Maps,FURIA,koalanoob,BBL Esports,Crewen,1,0,1,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,All Maps,FURIA,koalanoob,BBL Esports,Rosé,1,0,1,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Loita,3,1,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,lovers rock,1,0,1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Lar0k,3,5,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Crewen,4,5,-1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Rosé,3,1,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Loita,2,3,-1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,lovers rock,3,5,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Lar0k,1,4,-3,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Crewen,5,4,1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Rosé,3,0,3,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Loita,5,2,3,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,lovers rock,2,4,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Lar0k,2,5,-3,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Crewen,1,3,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Rosé,3,1,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Loita,2,2,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,lovers rock,3,3,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Lar0k,2,2,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Crewen,2,4,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Rosé,1,3,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Loita,1,2,-1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,lovers rock,4,6,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Lar0k,6,1,5,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Crewen,2,2,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Rosé,2,4,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Loita,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,lovers rock,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Lar0k,2,0,2,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Crewen,2,0,2,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Rosé,1,0,1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Loita,1,1,0,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,lovers rock,1,1,0,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Lar0k,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Crewen,2,0,2,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Rosé,1,0,1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Loita,0,1,-1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,lovers rock,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Lar0k,1,1,0,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Crewen,0,1,-1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Rosé,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Loita,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,lovers rock,1,0,1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Lar0k,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Crewen,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Rosé,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Loita,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,lovers rock,0,1,-1,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Lar0k,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Crewen,,,,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Rosé,1,1,0,First Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Loita,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,lovers rock,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Crewen,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,eeiu,BBL Esports,Rosé,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Loita,1,0,1,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,lovers rock,1,2,-1,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Crewen,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,alym,BBL Esports,Rosé,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Loita,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,lovers rock,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Crewen,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,artzin,BBL Esports,Rosé,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Loita,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,lovers rock,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Crewen,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,nerve,BBL Esports,Rosé,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Loita,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,lovers rock,0,2,-2,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Lar0k,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Crewen,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Haven,FURIA,koalanoob,BBL Esports,Rosé,,,,Op Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,eeiu,BBL Esports,Loita,4,4,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,eeiu,BBL Esports,lovers rock,3,1,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,eeiu,BBL Esports,Lar0k,5,6,-1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,eeiu,BBL Esports,Crewen,2,3,-1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,eeiu,BBL Esports,Rosé,5,1,4,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,alym,BBL Esports,Loita,1,3,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,alym,BBL Esports,lovers rock,7,1,6,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,alym,BBL Esports,Lar0k,2,7,-5,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,alym,BBL Esports,Crewen,6,4,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,alym,BBL Esports,Rosé,4,2,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,artzin,BBL Esports,Loita,3,2,1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,artzin,BBL Esports,lovers rock,5,1,4,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,artzin,BBL Esports,Lar0k,2,7,-5,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,artzin,BBL Esports,Crewen,5,3,2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,artzin,BBL Esports,Rosé,2,4,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,nerve,BBL Esports,Loita,4,3,1,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,nerve,BBL Esports,lovers rock,1,1,0,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,nerve,BBL Esports,Lar0k,5,7,-2,All Kills
Valorant Masters Santiago 2026,Playoffs,Lower Round 1,FURIA vs BBL Esports,Breeze,FURIA,nerve,BBL Esports,Crewen,4,0,4,All Kills
